#1:tcount #2:t #3:r #4:vr #5:vt #6:E #7:J #8:r_peri #9:r_apo #10:Rtidal #11:phi_zero #12:phi_tidal #13:Ecrit #14:id0 #15:id1 #16:st0 #17:st1 #18:m0 #19:m1 #20:a #21:e #22:eta #23:rad0 #24:rad1 #25:lum0 #26:lum1 #27:massc0 #28:massc1 #29:menv0 #30:menv1 #31:radc0 #32:radc1 #33:renv0 #34:renv1 #35:radrol0 #36:radrol1 #37:tms0 #38:tms1 #39:dmdt0 #40:dmdt1 #41:bacc0 #42:bacc1 #43:tacc0 #44:tacc1 #45:mass0_0 #46:mass0_1 #47:ospin0 #48:ospin1 #49:B0 #50:B1 #51:epoch0 #52:epoch1 $53:formation0 #54:formation1 #55:bhspin0 #56:bhspin1
6 1.4537658e-05 0.22701108 1.8131463 0.36075339 0.14744198 0.081895015 0.12991664 1.6552658 11.209187 -1.6779524 -0.089161901 -0.11569278331004 -100 0 -100 0.16432461 -100 -100 -100 -100 0.18712829 -100 0.0051757046 -100 0 -100 0.082162307 -100 0 -100 0.12163339 -100 -100 -100 988214.54 -100 -100 -100 0 -100 0 -100 0.16432461 -100 0.0023468975 -100 0.0023468975 -100 0 -100 0 -100 0 -100
6 1.4537658e-05 0.43580354 1.251841 1.9214488 1.2824027 0.83737421 0.43580354 0.43580354 11.209187 -1.6779524 -0.089161901 -0.1156927157075 -100 0 -100 0.3121535 -100 -100 -100 -100 0.3033594 -100 0.016950376 -100 0 -100 0.3121535 -100 0 -100 0.3033594 -100 -100 -100 268487.14 -100 -100 -100 0 -100 0 -100 0.3121535 -100 0.22010297 -100 0.22010297 -100 0 -100 0 -100 0 -100
6 1.4537658e-05 0.70516343 0.94209193 1.3385304 0.24950591 0.94388267 0.70516343 0.70516343 11.209187 -1.6779524 -0.089161901 -0.11569273190333 -100 0 -100 0.2598534 -100 -100 -100 -100 0.26640961 -100 0.012540047 -100 0 -100 0.1299267 -100 0 -100 0.17316625 -100 -100 -100 392868.79 -100 -100 -100 0 -100 0 -100 0.2598534 -100 0.059628673 -100 0.059628673 -100 0 -100 0 -100 0 -100
6 1.4537658e-05 0.99586516 0.88490325 1.1514124 0.17541926 1.1466515 0.99586516 0.99586516 11.209187 -1.6779524 -0.089161901 -0.11569167170192 -100 1 -100 2.594821 -100 -100 -100 -100 1.3783419 -100 64.142136 -100 0 -100 1e-10 -100 0 -100 1e-10 -100 -100 -100 427.49531 -100 -100 -100 0 -100 0 -100 2.594821 -100 9972.6825 -100 9972.6825 -100 -8.0683312e-09 -100 0 -100 0 -100
6 1.4537658e-05 1.0506455 -0.40050875 1.1462939 -0.10903146 1.2043485 0.95446088 8.3719941 11.209135 -1.6779524 -0.089162311 -0.11569332378792 -100 0 -100 0.13778935 -100 -100 -100 -100 0.15918519 -100 0.0033015342 -100 0 -100 0.068894673 -100 0 -100 0.10347037 -100 -100 -100 1405515 -100 -100 -100 0 -100 0 -100 0.13778935 -100 0.00069476485 -100 0.00069476485 -100 0 -100 0 -100 0 -100
7 1.6923427e-05 0.28460595 0.60385411 1.6052456 -0.027984379 0.45686245 0.26465657 35.609834 11.208683 -1.6595664 -0.089153885 -0.1156823150344 -100 0 -100 0.31106948 -100 -100 -100 -100 0.30260739 -100 0.01685081 -100 0 -100 0.31106948 -100 0 -100 0.30260739 -100 -100 -100 270476.18 -100 -100 -100 0 -100 0 -100 0.31106948 -100 0.21472086 -100 0.21472086 -100 0 -100 0 -100 0 -100
7 1.6923427e-05 0.25345848 1.6528851 0.35892213 -0.097933962 0.090971856 0.051579804 10.199841 11.208515 -1.6595664 -0.089155223 -0.115684132037 -100 0 -100 0.12238233 -100 -100 -100 -100 0.1410591 -100 0.0023302508 -100 0 -100 0.061191167 -100 0 -100 0.091688416 -100 -100 -100 1781581.7 -100 -100 -100 0 -100 0 -100 0.12238233 -100 0.00030982652 -100 0.00030982652 -100 0 -100 0 -100 0 -100
7 1.6923427e-05 0.46826668 0.12044857 1.8436718 0.39640921 0.86333008 0.46826668 0.46826668 11.208683 -1.6595664 -0.089153885 -0.1156822483034 -100 0 -100 0.46383919 -100 -100 -100 -100 0.41499051 -100 0.04254369 -100 0 -100 0.18169792 -100 0 -100 0.17952745 -100 -100 -100 104266.59 -100 -100 -100 0 -100 0 -100 0.46383919 -100 3.5748914 -100 3.5748914 -100 0 -100 0 -100 0 -100
7 1.6923427e-05 0.58720773 0.67967172 1.4621744 0.10688608 0.8586001 0.58720773 0.58720773 11.208683 -1.6595664 -0.089153885 -0.1156824188790 -100 0 -100 0.080798049 -100 -100 -100 -100 0.1525028 -100 0.00049898645 -100 0 -100 0.040399025 -100 0 -100 0.099126821 -100 -100 -100 4086655.8 -100 -100 -100 0 -100 0 -100 0.080798049 -100 1.110077e-05 -100 1.110077e-05 -100 0 -100 0 -100 0 -100
7 1.6923427e-05 0.92873607 -0.1557897 1.4545119 0.15042094 1.3508576 0.92873607 0.92873607 11.208683 -1.6595664 -0.089153885 -0.1156776392076 -100 1 -100 10.560256 -100 -100 -100 -100 3.1925461 -100 6841.5725 -100 0 -100 1e-10 -100 0 -100 1e-10 -100 -100 -100 23.921619 -100 -100 -100 0 -100 0 -100 10.560256 -100 3325.5402 -100 3325.5402 -100 -4.6522052e-06 -100 0 -100 0 -100
